FSUNEMP,FSNK5T17,LIQRESOR,FSSLTDE2,FSSLTDED,FSOTHUN,FSGRINC,FSUSIZE,FSTOTDE2,FSSTDDE2,FSNONCIT,RAWERND,FSTOTDED,REALPROP,FSERNDED,FSERNDE2,FSNELDER,FSNDISCA,FSWAGES,FSWCOMP,FSSLTEXP,CERTHHSZ,CAT_ELIG,FSVEHAST,VEHICLEA
0.0,0.0,0.0,483.0,483.0,0.0,796.0,1.0,640.0,236.0,0.0,0.0,640.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,802.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,240.0,240.0,0.0,915.0,1.0,397.0,235.0,0.0,0.0,397.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,619.0,1.0,1.0,0.0,1.0
0.0,2.0,0.0,56.0,517.0,0.0,224.0,4.0,224.0,0.0,0.0,0.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,4.0,1.0,0.0,1.0
0.0,2.0,0.0,214.0,214.0,0.0,1542.0,3.0,670.0,235.0,0.0,299.0,670.0,0.0,299.0,448.0,0.0,0.0,0.0,0.0,757.0,3.0,1.0,0.0,1.0
0.0,3.0,0.0,136.0,136.0,0.0,1911.0,4.0,304.0,252.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,772.0,772.0,0.0,1109.0,4.0,940.0,252.0,2.0,0.0,940.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1242.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,507.0,507.0,0.0,1814.0,3.0,1320.0,236.0,0.0,363.0,1320.0,0.0,362.0,543.0,0.0,0.0,1814.0,0.0,1007.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1455.0,3.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,3.0,1.0,0.0,1.0
0.0,1.0,0.0,82.0,160.0,0.0,239.0,2.0,239.0,157.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,408.0,408.0,0.0,755.0,1.0,565.0,235.0,0.0,0.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,168.0,168.0,0.0,735.0,1.0,325.0,235.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,404.0,404.0,0.0,772.0,1.0,561.0,236.0,0.0,0.0,561.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,711.0,1.0,1.0,0.0,1.0
0.0,0.0,48.0,493.0,493.0,0.0,886.0,1.0,650.0,236.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,246.0,2.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,176.0,517.0,0.0,416.0,2.0,416.0,0.0,1.0,83.0,757.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,707.0,2.0,1.0,0.0,1.0
0.0,0.0,16.0,0.0,0.0,0.0,827.0,1.0,230.0,157.0,0.0,0.0,230.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,257.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,880.0,892.0,0.0,1084.0,1.0,1084.0,223.0,0.0,0.0,1096.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1332.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,86.0,86.0,0.0,2000.0,3.0,643.0,236.0,0.0,400.0,643.0,0.0,400.0,486.0,0.0,0.0,2000.0,0.0,807.0,3.0,1.0,0.0,1.0
0.0,0.0,30.0,0.0,0.0,0.0,1036.0,1.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,365.0,365.0,0.0,770.0,1.0,522.0,236.0,0.0,0.0,522.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,671.0,1.0,1.0,0.0,1.0
0.0,1.0,270.0,517.0,517.0,0.0,944.0,2.0,862.0,215.0,0.0,189.0,862.0,0.0,188.0,261.0,0.0,0.0,944.0,0.0,837.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,598.0,638.0,0.0,755.0,1.0,755.0,195.0,0.0,0.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,244.0,244.0,0.0,735.0,1.0,401.0,235.0,0.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,297.0,297.0,0.0,735.0,1.0,454.0,235.0,0.0,0.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,1.0,1.0,0.0,1.0
0.0,2.0,0.0,517.0,517.0,0.0,1601.0,4.0,1005.0,235.0,0.0,320.0,1005.0,0.0,320.0,463.0,0.0,0.0,1601.0,0.0,1090.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,833.0,833.0,0.0,1406.0,2.0,990.0,236.0,0.0,0.0,990.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1457.0,2.0,1.0,0.0,1.0
1597.0,2.0,0.0,134.0,134.0,0.0,3230.0,6.0,686.0,339.0,0.0,326.0,686.0,0.0,326.0,460.0,0.0,0.0,1633.0,0.0,1473.0,6.0,1.0,0.0,1.0
0.0,0.0,0.0,136.0,136.0,0.0,786.0,1.0,293.0,236.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,548.0,738.0,0.0,705.0,1.0,705.0,45.0,0.0,0.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,350.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,2.0,1.0,0.0,1.0
0.0,2.0,0.0,517.0,517.0,0.0,1481.0,3.0,957.0,157.0,0.0,284.0,957.0,0.0,283.0,330.0,0.0,0.0,1419.0,0.0,1132.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,316.0,465.0,0.0,591.0,1.0,591.0,86.0,0.0,118.0,740.0,0.0,118.0,28.0,0.0,1.0,591.0,0.0,623.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,649.0,732.0,0.0,806.0,1.0,806.0,153.0,0.0,0.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,735.0,1.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,598.0,708.0,0.0,755.0,1.0,755.0,125.0,1.0,0.0,865.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1007.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,741.0,741.0,0.0,1066.0,2.0,898.0,236.0,0.0,0.0,898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.0,2.0,1.0,0.0,1.0
0.0,3.0,0.0,0.0,51.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,4.0,1.0,0.0,1.0
0.0,0.0,51.0,197.0,197.0,0.0,1252.0,1.0,444.0,236.0,0.0,0.0,444.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,699.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1534.0,3.0,304.0,157.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,63.0,63.0,0.0,984.0,1.0,270.0,220.0,0.0,50.0,270.0,0.0,50.0,75.0,0.0,0.0,251.0,0.0,451.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,518.0,518.0,0.0,735.0,1.0,675.0,235.0,0.0,0.0,675.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,807.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,296.0,296.0,0.0,755.0,1.0,453.0,235.0,0.0,0.0,453.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,595.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,2178.0,4.0,241.0,168.0,0.0,74.0,241.0,0.0,73.0,73.0,2.0,0.0,369.0,0.0,748.0,4.0,1.0,0.0,1.0
0.0,2.0,0.0,538.0,563.0,0.0,735.0,5.0,735.0,270.0,0.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.0,5.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,755.0,1.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,267.0,1.0,1.0,0.0,1.0
0.0,3.0,0.0,245.0,245.0,0.0,2272.0,5.0,793.0,295.0,0.0,351.0,793.0,0.0,351.0,526.0,0.0,0.0,1755.0,0.0,1107.0,5.0,1.0,0.0,1.0
0.0,0.0,0.0,325.0,578.0,0.0,482.0,1.0,482.0,0.0,0.0,0.0,735.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,740.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,317.0,317.0,0.0,884.0,1.0,546.0,236.0,0.0,0.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,517.0,517.0,0.0,1054.0,4.0,895.0,168.0,0.0,211.0,895.0,0.0,210.0,210.0,0.0,0.0,1054.0,0.0,1644.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,187.0,187.0,0.0,1228.0,2.0,525.0,235.0,0.0,181.0,525.0,0.0,181.0,271.0,0.0,0.0,907.0,0.0,632.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,209.0,209.0,0.0,1831.0,4.0,743.0,252.0,0.0,366.0,743.0,0.0,366.0,549.0,0.0,0.0,1831.0,0.0,857.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,437.0,437.0,0.0,1266.0,3.0,783.0,235.0,0.0,189.0,783.0,0.0,189.0,283.0,0.0,0.0,946.0,0.0,897.0,3.0,1.0,0.0,1.0
0.0,2.0,0.0,300.0,300.0,0.0,1130.0,3.0,663.0,236.0,0.0,206.0,663.0,0.0,206.0,309.0,0.0,0.0,1030.0,0.0,683.0,3.0,1.0,0.0,1.0
0.0,0.0,1181.0,0.0,0.0,0.0,1270.0,1.0,549.0,157.0,0.0,254.0,549.0,0.0,254.0,254.0,0.0,1.0,1270.0,0.0,251.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,168.0,168.0,0.0,821.0,3.0,325.0,235.0,3.0,0.0,325.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,500.0,3.0,1.0,0.0,1.0
0.0,1.0,0.0,517.0,517.0,0.0,1290.0,3.0,932.0,233.0,0.0,258.0,932.0,0.0,258.0,384.0,0.0,0.0,1290.0,0.0,957.0,3.0,1.0,0.0,1.0
0.0,2.0,0.0,517.0,517.0,0.0,820.0,5.0,714.0,197.0,5.0,0.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.0,5.0,1.0,0.0,1.0
0.0,2.0,0.0,0.0,517.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,806.0,1.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,3.0,0.0,304.0,304.0,0.0,1609.0,5.0,592.0,296.0,0.0,91.0,592.0,0.0,91.0,137.0,0.0,0.0,455.0,0.0,964.0,5.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1234.0,2.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,287.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,755.0,1.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,268.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,517.0,517.0,0.0,967.0,1.0,867.0,229.0,0.0,193.0,867.0,0.0,193.0,283.0,0.0,1.0,967.0,0.0,832.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,517.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,674.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,882.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,457.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,1.0,1.0,0.0,1.0
0.0,2.0,0.0,121.0,121.0,0.0,367.0,2.0,278.0,235.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,2.0,1.0,0.0,1.0
0.0,2.0,0.0,517.0,517.0,0.0,1378.0,3.0,949.0,225.0,0.0,276.0,949.0,0.0,275.0,402.0,0.0,0.0,0.0,0.0,1000.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,282.0,282.0,0.0,755.0,1.0,439.0,235.0,0.0,0.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1102.0,2.0,157.0,157.0,2.0,0.0,157.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,451.0,2.0,1.0,0.0,1.0
0.0,2.0,0.0,516.0,516.0,0.0,1547.0,3.0,980.0,236.0,0.0,307.0,980.0,0.0,307.0,461.0,0.0,0.0,1537.0,0.0,1057.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,221.0,157.0,0.0,64.0,221.0,0.0,64.0,64.0,0.0,1.0,320.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,353.0,353.0,0.0,766.0,1.0,510.0,236.0,0.0,0.0,510.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,657.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,264.0,264.0,0.0,661.0,1.0,421.0,235.0,0.0,0.0,421.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,516.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,483.0,483.0,0.0,806.0,1.0,640.0,236.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,598.0,658.0,0.0,755.0,1.0,755.0,175.0,0.0,0.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,276.0,276.0,0.0,806.0,1.0,433.0,236.0,0.0,0.0,433.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,600.0,1.0,1.0,0.0,1.0
0.0,2.0,0.0,517.0,517.0,0.0,1197.0,3.0,854.0,157.0,0.0,180.0,854.0,0.0,180.0,180.0,0.0,0.0,901.0,0.0,1435.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,457.0,0.0,112.0,3.0,112.0,0.0,0.0,0.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,457.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,120.0,120.0,0.0,396.0,3.0,356.0,235.0,0.0,79.0,356.0,0.0,79.0,118.0,0.0,0.0,396.0,0.0,200.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,517.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,674.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,807.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,206.0,206.0,0.0,806.0,1.0,363.0,236.0,0.0,0.0,363.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,530.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,735.0,1.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,132.0,132.0,0.0,368.0,1.0,362.0,235.0,0.0,73.0,362.0,0.0,73.0,109.0,0.0,0.0,368.0,0.0,201.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,390.0,390.0,0.0,1611.0,4.0,880.0,252.0,0.0,322.0,880.0,0.0,322.0,483.0,0.0,0.0,1611.0,0.0,950.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,229.0,229.0,0.0,842.0,1.0,386.0,236.0,0.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,541.0,541.0,0.0,759.0,1.0,698.0,235.0,0.0,0.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,330.0,330.0,0.0,710.0,1.0,629.0,236.0,0.0,142.0,629.0,0.0,142.0,213.0,0.0,0.0,710.0,0.0,535.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,330.0,330.0,0.0,591.0,1.0,487.0,235.0,0.0,0.0,487.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,547.0,1.0,1.0,0.0,1.0
0.0,2.0,0.0,179.0,517.0,0.0,347.0,4.0,347.0,0.0,0.0,0.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,485.0,485.0,0.0,755.0,1.0,730.0,235.0,0.0,0.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,83.0,871.0,1.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,272.0,1.0,1.0,0.0,1.0
0.0,3.0,50.0,371.0,371.0,0.0,2488.0,6.0,987.0,339.0,0.0,390.0,987.0,0.0,390.0,585.0,0.0,0.0,1952.0,0.0,1307.0,6.0,1.0,0.0,1.0
0.0,0.0,109.0,336.0,336.0,0.0,1461.0,1.0,569.0,235.0,0.0,76.0,569.0,0.0,76.0,114.0,0.0,0.0,380.0,0.0,950.0,1.0,1.0,0.0,1.0
0.0,2.0,0.0,416.0,416.0,107.0,1037.0,4.0,770.0,252.0,0.0,186.0,770.0,0.0,186.0,279.0,0.0,0.0,718.0,0.0,757.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,578.0,593.0,0.0,735.0,1.0,735.0,220.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.0,1.0,1.0,0.0,1.0
0.0,1.0,10.0,0.0,517.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.0,3.0,1.0,0.0,1.0
0.0,2.0,0.0,507.0,507.0,0.0,861.0,3.0,836.0,235.0,0.0,172.0,836.0,0.0,172.0,258.0,0.0,0.0,0.0,0.0,773.0,3.0,1.0,0.0,1.0
0.0,2.0,0.0,149.0,149.0,0.0,951.0,2.0,496.0,235.0,0.0,190.0,496.0,0.0,190.0,285.0,0.0,0.0,951.0,0.0,451.0,2.0,1.0,0.0,1.0
0.0,2.0,0.0,236.0,236.0,0.0,1615.0,5.0,609.0,295.0,0.0,176.0,609.0,0.0,176.0,264.0,0.0,0.0,880.0,0.0,857.0,5.0,1.0,0.0,1.0
0.0,2.0,0.0,270.0,270.0,0.0,1462.0,3.0,1119.0,236.0,0.0,292.0,1119.0,0.0,292.0,438.0,0.0,0.0,1462.0,0.0,576.0,3.0,1.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,127.0,394.0,284.0,284.0,2.0,284.0,0.0,0.0,0.0,551.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,457.0,2.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,2148.0,4.0,597.0,168.0,0.0,430.0,597.0,0.0,429.0,429.0,0.0,0.0,2148.0,0.0,647.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,681.0,1216.0,0.0,928.0,1.0,928.0,0.0,0.0,0.0,1463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556.0,1.0,1.0,0.0,1.0
0.0,2.0,0.0,0.0,0.0,0.0,573.0,5.0,454.0,197.0,0.0,115.0,454.0,0.0,114.0,114.0,0.0,0.0,573.0,0.0,1052.0,5.0,1.0,0.0,1.0
0.0,0.0,0.0,170.0,380.0,0.0,408.0,1.0,408.0,25.0,0.0,82.0,618.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,465.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,517.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2249.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1047.0,2.0,356.0,157.0,0.0,200.0,356.0,0.0,199.0,199.0,0.0,0.0,999.0,0.0,300.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,486.0,486.0,0.0,899.0,3.0,822.0,236.0,0.0,180.0,822.0,0.0,179.0,269.0,0.0,0.0,899.0,0.0,767.0,3.0,1.0,0.0,1.0
0.0,1.0,0.0,355.0,355.0,0.0,1034.0,2.0,643.0,235.0,0.0,131.0,643.0,0.0,131.0,196.0,0.0,0.0,0.0,0.0,728.0,2.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,755.0,1.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,265.0,265.0,0.0,755.0,1.0,422.0,235.0,0.0,0.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,51.0,0.0,62.0,1.0,62.0,42.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,297.0,297.0,0.0,735.0,1.0,454.0,235.0,0.0,0.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,334.0,334.0,0.0,1517.0,4.0,805.0,252.0,0.0,303.0,805.0,0.0,303.0,454.0,0.0,0.0,1517.0,0.0,857.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,3.0,75.0,0.0,200.0,1.0,200.0,160.0,0.0,40.0,272.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,76.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,308.0,308.0,0.0,693.0,1.0,465.0,235.0,0.0,0.0,465.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,576.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,200.0,200.0,0.0,1790.0,4.0,826.0,252.0,0.0,358.0,826.0,0.0,358.0,537.0,0.0,0.0,1790.0,0.0,782.0,4.0,1.0,0.0,1.0
0.0,3.0,0.0,374.0,374.0,0.0,2703.0,5.0,1111.0,295.0,0.0,541.0,1111.0,0.0,540.0,810.0,0.0,0.0,2703.0,0.0,1357.0,5.0,1.0,0.0,1.0
0.0,0.0,0.0,77.0,77.0,0.0,1077.0,1.0,307.0,234.0,0.0,0.0,307.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,500.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,460.0,460.0,0.0,711.0,1.0,617.0,235.0,0.0,0.0,617.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,737.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,174.0,370.0,0.0,331.0,2.0,331.0,39.0,0.0,0.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,2.0,1.0,0.0,1.0
0.0,1.0,0.0,32.0,32.0,0.0,393.0,3.0,189.0,189.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,900.0,1.0,157.0,157.0,0.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,311.0,1.0,1.0,0.0,1.0
0.0,1.0,0.0,517.0,517.0,0.0,982.0,4.0,881.0,237.0,0.0,196.0,881.0,0.0,196.0,279.0,0.0,0.0,0.0,0.0,841.0,4.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0
0.0,1.0,0.0,479.0,479.0,0.0,1163.0,3.0,785.0,236.0,0.0,150.0,785.0,0.0,149.0,224.0,0.0,0.0,748.0,0.0,907.0,3.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,457.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,1.0,1.0,0.0,1.0
